@relation 'UNSWNB15Train'
@attribute state {1,2,3,4,5,6,7,999}
@attribute sttl real
@attribute dttl real
@attribute djit real
@attribute swin real
@attribute dwin real
@attribute synack real
@attribute ct_state_ttl real
@attribute ct_dst_sport_ltm real
@attribute ct_src_ltm real
@attribute ct_srv_dst real
@attribute attack_cat {Normal,Fuzzers,Analysis,Backdoor,DoS,Exploits,Generic,Reconnaissance,Shellcode,Worms}
@data
2,31,29,7674.425376,255,255,0.000546,0,1,1,2,Normal
2,31,29,43.070957,255,255,0.00053,0,1,2,5,Normal
2,31,29,2.937096,255,255,0.000465,0,1,10,6,Normal
2,31,29,383.709587,255,255,0.000571,0,1,5,6,Normal
2,31,29,0.539598,255,255,0.00055,0,1,3,12,Normal
2,31,29,15.44259,255,255,0.000621,0,1,2,5,Normal
2,31,29,20.750196,255,255,0.000479,0,1,4,4,Normal
2,31,29,15.935972,255,255,0.000655,0,1,5,10,Normal
2,31,29,15.708477,255,255,0.000527,0,1,10,12,Normal
2,31,29,88.739515,255,255,0.000536,0,1,3,4,Normal
2,31,29,11.869013,255,255,0.000619,0,1,6,1,Normal
2,31,29,42.834791,255,255,0.000554,0,1,9,11,Normal
2,31,29,1.063436,255,255,0.000554,0,1,2,2,Normal
2,31,29,19.90658,255,255,0.000617,0,1,2,11,Normal
5,31,29,0,0,0,0,0,1,6,2,Normal
2,31,29,1.696462,255,255,0.000567,0,1,3,1,Normal
2,31,29,0.744088,255,255,0.000547,0,1,6,1,Normal
5,31,29,0.277197,0,0,0,0,1,4,10,Normal
2,31,29,13.610224,255,255,0.000613,0,1,2,10,Normal
5,31,29,0,0,0,0,0,1,2,2,Normal
2,31,29,20.222587,255,255,0.00053,0,1,2,3,Normal
2,31,29,90.310975,255,255,0.000585,0,1,5,4,Normal
5,31,29,1.757867,0,0,0,0,1,5,9,Normal
2,31,29,39.646105,255,255,0.000528,0,1,8,10,Normal
5,31,29,0,0,0,0,0,1,3,3,Normal
2,31,29,28.057025,255,255,0.000639,0,1,5,7,Normal
2,31,29,57.606785,255,255,0.000533,0,1,2,1,Normal
2,31,29,20.66928,255,255,0.000587,0,1,5,2,Normal
2,31,29,17.362992,255,255,0.000562,0,1,3,6,Normal
2,31,29,2.249502,255,255,0.00046,0,1,8,10,Normal
2,31,29,1.078148,255,255,0.000487,0,1,5,3,Normal
2,31,29,12.645932,255,255,0.000551,0,2,3,2,Normal
2,31,29,2.064446,255,255,0.000478,0,1,18,9,Normal
2,31,29,20.692234,255,255,0.000558,0,1,2,12,Normal
2,31,29,7675.006674,255,255,0.000485,0,1,3,2,Normal
2,31,29,20.47897,255,255,0.000636,0,1,2,3,Normal
2,31,29,0.38978,255,255,0.000676,0,1,1,3,Normal
5,31,29,0,0,0,0,0,1,5,3,Normal
2,31,29,2.068298,255,255,0.000457,0,1,18,12,Normal
2,31,29,0.438522,255,255,0.000539,0,1,1,12,Normal
5,31,29,0,0,0,0,0,1,10,1,Normal
2,31,29,2.143776,255,255,0.00046,0,1,8,10,Normal
2,31,29,0.502923,255,255,0.000642,0,1,3,9,Normal
5,31,29,0,0,0,0,0,1,2,6,Normal
2,31,29,39.470313,255,255,0.000507,0,1,8,23,Normal
2,31,29,0.740419,255,255,0.000563,0,1,18,2,Normal
2,31,29,0.723667,255,255,0.000528,0,1,8,2,Normal
2,31,29,16.24445,255,255,0.000465,0,1,2,10,Normal
2,31,29,23.533858,255,255,0.000564,0,1,4,10,Normal
2,31,29,1.40403,255,255,0.000462,0,1,18,9,Normal
5,31,29,0,0,0,0,0,1,2,1,Normal
2,31,29,2.179048,255,255,0.000457,0,1,8,10,Normal
2,31,29,32.374121,255,255,0.000541,0,1,3,16,Normal
2,31,29,16.398391,255,255,0.000491,0,1,2,9,Normal
5,31,29,1.406672,0,0,0,0,1,4,10,Normal
2,31,29,40.872192,255,255,0.000465,0,1,18,12,Normal
5,31,29,0,0,0,0,0,2,3,4,Normal
2,31,29,956.806988,255,255,0.000535,0,1,1,2,Normal
5,31,29,1.503309,0,0,0,0,1,5,5,Normal
2,31,29,16.031438,255,255,0.000638,0,1,2,12,Normal
2,31,29,74.901272,255,255,0.000549,0,1,2,10,Normal
2,31,29,2.014512,255,255,0.000478,0,1,18,9,Normal
2,31,29,2.401627,255,255,0.000465,0,1,9,16,Normal
5,31,29,1.523108,0,0,0,0,1,6,12,Normal
2,31,29,15.582962,255,255,0.000529,0,1,2,10,Normal
2,31,29,15.596516,255,255,0.000558,0,1,5,4,Normal
2,31,29,2.016576,255,255,0.000468,0,1,8,10,Normal
2,31,29,2.310832,255,255,0.000468,0,1,9,16,Normal
2,31,29,14.661595,255,255,0.000668,0,1,2,3,Normal
5,31,29,0,0,0,0,0,1,18,2,Normal
5,31,29,0.33282,0,0,0,0,1,6,12,Normal
2,31,29,46.504941,255,255,0.000555,0,1,8,10,Normal
5,31,29,0,0,0,0,0,1,4,4,Normal
2,31,29,2.192695,255,255,0.000463,0,1,11,16,Normal
2,31,29,719.344278,255,255,0.000536,0,1,3,11,Normal
2,31,29,17.468275,255,255,0.000535,0,1,18,12,Normal
2,31,29,2956.269804,255,255,0.000548,0,1,4,2,Normal
2,31,29,7732.188401,255,255,0.000529,0,1,1,2,Normal
2,31,29,662.142175,255,255,0.000566,0,1,2,4,Normal
2,31,29,15.582241,255,255,0.000611,0,1,3,9,Normal
5,31,29,0,0,0,0,0,2,3,4,Normal
2,31,29,1.431184,255,255,0.00045,0,1,11,16,Normal
5,31,29,0,0,0,0,0,1,1,3,Normal
5,31,29,0,0,0,0,0,1,5,6,Normal
5,31,29,0.319622,0,0,0,0,1,3,4,Normal
2,31,29,15.197612,255,255,0.000481,0,1,4,9,Normal
5,31,29,0,0,0,0,0,1,2,4,Normal
5,31,29,5.42351,0,0,0,0,1,11,7,Normal
2,31,29,2.191638,255,255,0.00048,0,1,18,12,Normal
2,31,29,0.892925,255,255,0.000556,0,1,4,2,Normal
5,31,29,0,0,0,0,0,1,2,3,Normal
2,31,29,2.127399,255,255,0.000458,0,1,8,23,Normal
2,31,29,2.312117,255,255,0.00046,0,1,11,16,Normal
5,31,29,0.303822,0,0,0,0,1,4,10,Normal
2,31,29,15.899311,255,255,0.000645,0,1,2,9,Normal
5,31,29,1.529237,0,0,0,0,1,3,4,Normal
2,31,29,12.88167,255,255,0.000646,0,1,2,23,Normal
2,31,29,1.245987,255,255,0.000681,0,1,6,1,Normal
5,31,29,0,0,0,0,0,1,11,1,Normal
2,31,29,33.499441,255,255,0.000536,0,1,3,3,Normal
5,31,29,1.521929,0,0,0,0,1,3,12,Normal
2,31,29,2.269425,255,255,0.000789,0,1,18,9,Normal
2,31,29,12.942439,255,255,0.000645,0,1,2,11,Normal
2,31,29,15.607277,255,255,0.000625,0,1,2,8,Normal
2,31,29,14.907069,255,255,0.000532,0,1,3,2,Normal
5,31,29,0.329049,0,0,0,0,1,3,12,Normal
5,31,29,0,0,0,0,0,1,3,4,Normal
2,31,29,2.292625,255,255,0.00049,0,1,18,12,Normal
2,31,29,15.203461,255,255,0.000612,0,1,5,5,Normal
2,31,29,15.331451,255,255,0.000594,0,1,4,9,Normal
2,31,29,45.890305,255,255,0.000551,0,1,4,1,Normal
2,31,29,7677.956831,255,255,0.000586,0,1,2,2,Normal
2,31,29,439.632909,255,255,0.00055,0,1,5,3,Normal
5,31,29,0,0,0,0,0,1,18,4,Normal
5,31,29,0.307122,0,0,0,0,1,5,5,Normal
2,31,29,14.127815,255,255,0.000547,0,1,1,5,Normal
5,31,29,1.521223,0,0,0,0,1,4,10,Normal
2,31,29,16.423883,255,255,0.000534,0,1,5,3,Normal
2,31,29,17.475916,255,255,0.000528,0,1,4,12,Normal
2,31,29,72.831077,255,255,0.000494,0,1,18,9,Normal
2,31,29,22.075268,255,255,0.000568,0,1,5,5,Normal
5,31,29,0,0,0,0,0,1,4,1,Normal
5,31,29,0,0,0,0,0,1,8,1,Normal
5,31,29,0,0,0,0,0,1,2,3,Normal
2,31,29,26.388699,255,255,0.000485,0,1,3,1,Normal
2,31,29,15.683428,255,255,0.000579,0,1,3,3,Normal
2,31,29,2.294614,255,255,0.000464,0,1,8,23,Normal
2,31,29,17.069822,255,255,0.000489,0,1,4,5,Normal
2,31,29,2.101889,255,255,0.000454,0,1,8,10,Normal
5,31,29,0,0,0,0,0,1,2,2,Normal
2,31,29,1.545562,255,255,0.000458,0,1,9,16,Normal
2,31,29,2.038872,255,255,0.00063,0,1,8,23,Normal
2,31,29,84.132008,255,255,0.000548,0,1,2,3,Normal
2,31,29,96.325056,255,255,0.000499,0,1,4,7,Normal
2,31,29,2.106573,255,255,0.000487,0,1,8,10,Normal
2,31,29,2.177959,255,255,0.000455,0,1,9,16,Normal
2,31,29,0.742634,255,255,0.000525,0,1,8,2,Normal
5,31,29,0,0,0,0,0,1,1,1,Normal
2,31,29,15.805216,255,255,0.00054,0,1,2,4,Normal
2,31,29,15.881669,255,255,0.000664,0,1,7,5,Normal
2,31,29,1.449264,255,255,0.000457,0,1,8,10,Normal
2,31,29,53.068247,255,255,0.000516,0,1,9,16,Normal
2,31,29,14.590211,255,255,0.000517,0,1,8,10,Normal
5,31,29,0,0,0,0,0,1,5,6,Normal
2,31,29,2.15718,255,255,0.000466,0,1,7,10,Normal
5,31,29,0,0,0,0,0,1,8,3,Normal
2,31,29,0.394377,255,255,0.000465,0,1,6,12,Normal
2,31,29,2.106355,255,255,0.000455,0,1,11,16,Normal
2,31,29,15.839281,255,255,0.000626,0,1,3,9,Normal
2,31,29,15.201851,255,255,0.000527,0,1,2,5,Normal
2,31,29,15.697902,255,255,0.000543,0,1,2,3,Normal
5,31,29,0,0,0,0,0,1,8,2,Normal
2,31,29,22.705178,255,255,0.00057,0,1,2,5,Normal
2,31,29,0.740609,255,255,0.000511,0,1,7,2,Normal
2,31,29,1.431707,255,255,0.000459,0,1,8,23,Normal
2,31,29,15.789928,255,255,0.000625,0,1,2,4,Normal
5,31,29,0,0,0,0,0,1,10,2,Normal
2,31,29,15.692882,255,255,0.000535,0,1,4,1,Normal
2,31,29,0.914292,255,255,0.000553,0,1,4,1,Normal
2,31,29,2.136952,255,255,0.000454,0,1,11,16,Normal
2,31,29,0.377135,255,255,0.000649,0,1,3,3,Normal
2,31,29,74.46768,255,255,0.00048,0,1,10,6,Normal
2,31,29,2.207261,255,255,0.000457,0,1,8,23,Normal
2,31,29,18.475129,255,255,0.000541,0,1,2,6,Normal
5,31,29,0,0,0,0,0,1,1,2,Normal
2,31,29,64.947511,255,255,0.000584,0,1,2,4,Normal
2,31,29,2.248341,255,255,0.000458,0,1,7,10,Normal
2,31,29,875.474206,255,255,0.001871,0,1,6,1,Normal
2,31,29,19.428118,255,255,0.000532,0,1,2,5,Normal
2,31,29,7674.892222,255,255,0.000541,0,1,1,1,Normal
2,31,29,0.883788,255,255,0.000532,0,1,2,3,Normal
5,31,29,1.475263,0,0,0,0,1,2,6,Normal
2,31,29,7676.39254,255,255,0.000481,0,1,3,2,Normal
2,31,29,7685.622745,255,255,0.000448,0,1,1,1,Normal
2,31,29,2.906634,255,255,0.000483,0,1,10,6,Normal
2,31,29,15.726241,255,255,0.000497,0,1,5,3,Normal
2,31,29,16.774863,255,255,0.000529,0,1,8,3,Normal
5,31,29,0.325744,0,0,0,0,1,2,6,Normal
2,31,29,2.848452,255,255,0.000462,0,1,10,6,Normal
5,31,29,2.789301,0,0,0,0,1,11,7,Normal
2,31,29,39.676643,255,255,0.000578,0,1,7,10,Normal
5,31,29,0,0,0,0,0,1,4,4,Normal
5,31,29,84.290195,0,0,0,0,1,2,9,Normal
2,31,29,7674.628103,255,255,0.0005,0,1,1,1,Normal
2,31,29,2.852161,255,255,0.000479,0,1,10,6,Normal
2,31,29,7673.85352,255,255,0.000547,0,1,1,2,Normal
2,31,29,59.037133,255,255,0.000624,0,1,2,1,Normal
5,31,29,61.289187,0,0,0,0,1,2,9,Normal
2,31,29,14.929313,255,255,0.000616,0,1,1,6,Normal
2,31,29,0.421175,255,255,0.00055,0,1,11,7,Normal
2,31,29,59.104886,255,255,0.001207,0,1,8,10,Normal
2,31,29,37.550617,255,255,0.000608,0,1,4,12,Normal
5,31,29,0,0,0,0,0,1,2,4,Normal
2,31,29,0.346619,255,255,0.000553,0,1,3,15,Normal
2,31,29,47.928983,255,255,0.000525,0,1,11,16,Normal
2,31,29,22.909984,255,255,0.000505,0,1,8,4,Normal
2,31,29,0,255,255,0.00053,0,1,3,1,Normal
2,31,29,0.371988,255,255,0.000555,0,1,14,13,Normal
5,31,29,0,0,0,0,0,1,2,4,Normal
5,31,29,0,0,0,0,0,1,6,1,Normal
2,31,29,0,255,255,0.00054,0,1,3,7,Normal
5,31,29,33.899641,0,0,0,0,1,4,9,Normal
5,31,29,1.487281,0,0,0,0,1,14,13,Normal
2,31,29,13.039511,255,255,0.000615,0,1,2,5,Normal
2,31,29,15.361761,255,255,0.000545,0,1,5,5,Normal
5,31,29,10.835704,0,0,0,0,1,4,9,Normal
2,31,29,41.343179,255,255,0.000553,0,1,3,6,Normal
2,31,29,20.063444,255,255,0.000806,0,1,6,4,Normal
5,31,29,0,0,0,0,0,1,2,2,Normal
5,31,29,26.917906,0,0,0,0,1,3,9,Normal
2,31,29,62.256262,255,255,0.000517,0,1,8,3,Normal
2,31,29,14.099936,255,255,0.000643,0,1,4,12,Normal
2,31,29,1.421339,255,255,0.000462,0,1,9,14,Normal
5,31,29,0,0,0,0,0,1,3,6,Normal
5,31,29,0.32221,0,0,0,0,1,14,13,Normal
2,31,29,16.676468,255,255,0.000508,0,1,3,12,Normal
5,31,29,0.278611,0,0,0,0,1,3,7,Normal
2,31,29,16.379499,255,255,0.000528,0,1,5,10,Normal
2,31,29,1.671504,255,255,0.000461,0,1,14,8,Normal
2,31,29,17.137742,255,255,0.000578,0,1,4,9,Normal
2,31,29,2.164522,255,255,0.000461,0,1,9,14,Normal
2,31,29,0.964935,255,255,0.000533,0,1,9,1,Normal
5,31,29,1.549743,0,0,0,0,1,3,7,Normal
2,31,29,21.169002,255,255,0.00064,0,1,2,3,Normal
2,31,29,1.419911,255,255,0.000457,0,1,7,10,Normal
2,31,29,13.776334,255,255,0.000536,0,1,2,1,Normal
2,31,29,21.045479,255,255,0.000548,0,1,2,1,Normal
2,31,29,2.237368,255,255,0.000463,0,1,9,16,Normal
2,31,29,38.563971,255,255,0.000666,0,1,9,14,Normal
2,31,29,20.343529,255,255,0.00057,0,1,3,9,Normal
2,31,29,38.322491,255,255,0.00049,0,1,7,3,Normal
5,31,29,0,0,0,0,0,1,9,6,Normal
2,31,29,69.752373,255,255,0.000494,0,1,5,5,Normal
2,31,29,14.532871,255,255,0.000631,0,1,5,4,Normal
2,31,29,408.658453,255,255,0.000542,0,1,8,12,Normal
2,31,29,2.032653,255,255,0.000463,0,1,9,14,Normal
2,31,29,16.253127,255,255,0.000525,0,1,4,9,Normal
5,31,29,0,0,0,0,0,1,9,4,Normal
2,31,29,21.135601,255,255,0.0005,0,1,4,6,Normal
5,31,29,0,0,0,0,0,1,2,2,Normal
2,31,29,0.341683,255,255,0.000553,0,1,3,15,Normal
2,31,29,2.457266,255,255,0.000507,0,1,14,8,Normal
2,31,29,1.052616,255,255,0.000559,0,1,4,1,Normal
2,31,29,0.729467,255,255,0.000472,0,1,11,1,Normal
2,31,29,17.921598,255,255,0.000618,0,1,5,5,Normal
5,31,29,0,0,0,0,0,1,1,3,Normal
2,31,29,2.080365,255,255,0.000462,0,1,3,5,Normal
2,31,29,431.431313,255,255,0.000488,0,1,8,3,Normal
2,31,29,59.710988,255,255,0.000599,0,1,14,5,Normal
5,31,29,0,0,0,0,0,1,1,4,Normal
2,31,29,16.3419,255,255,0.000504,0,1,3,5,Normal
2,31,29,2.0185,255,255,0.000472,0,1,3,5,Normal
2,31,29,0.750173,255,255,0.000528,0,1,9,2,Normal
2,31,29,0.608758,255,255,0.000553,0,1,8,4,Normal
2,31,29,7676.618264,255,255,0.000689,0,1,3,1,Normal
2,31,29,0.439276,255,255,0.000609,0,1,2,6,Normal
2,31,29,25.437316,255,255,0.000546,0,1,5,9,Normal
2,31,29,7673.85352,255,255,0.000547,0,1,1,5,Normal
5,31,29,0,0,0,0,0,1,9,3,Normal
2,31,29,17.043537,255,255,0.00051,0,1,3,7,Normal
2,31,29,1.90244,255,255,0.000532,0,1,5,3,Normal
2,31,29,14.18756,255,255,0.000593,0,1,1,5,Normal
2,31,29,21.350574,255,255,0.000482,0,1,1,4,Normal
2,31,29,18.230822,255,255,0.000622,0,1,3,12,Normal
2,31,29,7937.813895,255,255,0.000529,0,1,1,3,Normal
2,31,29,0.369345,255,255,0.000526,0,1,2,9,Normal
2,31,29,2.404818,255,255,0.000468,0,1,14,8,Normal
5,31,29,0,0,0,0,0,1,2,6,Normal
5,31,29,0,0,0,0,0,1,3,2,Normal
2,31,29,23.209352,255,255,0.000547,0,1,2,17,Normal
5,31,29,0.316793,0,0,0,0,1,3,15,Normal
5,31,29,0,0,0,0,0,1,3,2,Normal
2,31,29,7693.694726,255,255,0.000534,0,1,1,2,Normal
2,31,29,71.185398,255,255,0.000796,0,1,1,1,Normal
2,31,29,7675.506089,255,255,0.000506,0,1,1,2,Normal
2,31,29,16.604421,255,255,0.000547,0,1,6,15,Normal
2,31,29,49.209139,255,255,0.00112,0,1,5,12,Normal
5,31,29,0.331168,0,0,0,0,1,2,16,Normal
2,31,29,1.063831,255,255,0.000532,0,1,2,1,Normal
2,31,29,53.304324,255,255,0.000562,0,1,3,1,Normal
2,31,29,23.350942,255,255,0.000559,0,1,6,7,Normal
5,31,29,0,0,0,0,0,1,14,2,Normal
5,31,29,0,0,0,0,0,1,1,6,Normal
5,31,29,140.392281,0,0,0,0,1,3,9,Normal
2,31,29,430.450173,255,255,0.000564,0,1,3,2,Normal
2,31,29,2.093102,255,255,0.000459,0,1,9,14,Normal
5,31,29,0,0,0,0,0,1,3,2,Normal
2,31,29,14.571944,255,255,0.000597,0,1,3,4,Normal
2,31,29,24.061617,255,255,0.000578,0,1,3,2,Normal
2,31,29,7843.803528,255,255,0.000532,0,1,1,1,Normal
2,31,29,16.411096,255,255,0.000508,0,1,3,7,Normal
2,31,29,56.78348,255,255,0.000567,0,1,1,3,Normal
2,31,29,26.141007,255,255,0.000475,0,1,3,2,Normal
5,31,29,0,0,0,0,0,1,1,3,Normal
5,31,29,0,0,0,0,0,1,8,6,Normal
2,31,29,2.029322,255,255,0.00048,0,1,13,10,Normal
2,31,29,23.283717,255,255,0.000603,0,1,3,7,Normal
5,31,29,1.563413,0,0,0,0,1,3,15,Normal
2,31,29,93.163453,255,255,0.000532,0,1,2,5,Normal
2,31,29,55.947188,255,255,0.000491,0,1,2,4,Normal
2,31,29,2.068007,255,255,0.000465,0,1,8,10,Normal
2,31,29,2.26578,255,255,0.000453,0,1,13,10,Normal
2,31,29,53.63127,255,255,0.000544,0,1,9,1,Normal
2,31,29,2.409783,255,255,0.000464,0,1,14,8,Normal
5,31,29,0,0,0,0,0,1,1,2,Normal
2,31,29,67.887094,255,255,0.000552,0,1,3,2,Normal
2,31,29,2.033081,255,255,0.000451,0,1,10,17,Normal
2,31,29,8113.987049,255,255,0.000536,0,1,2,2,Normal
2,31,29,1.46402,255,255,0.000454,0,1,8,10,Normal
2,31,29,16.269142,255,255,0.000632,0,1,4,9,Normal
2,31,29,2.241964,255,255,0.000463,0,1,10,17,Normal
2,31,29,21.072695,255,255,0.000554,0,1,5,10,Normal
2,31,29,1547.452909,255,255,0.000457,0,1,2,6,Normal
5,31,29,1.553985,0,0,0,0,1,3,15,Normal
2,31,29,2.3426,255,255,0.000481,0,1,8,10,Normal
2,31,29,15.703589,255,255,0.000558,0,1,2,4,Normal
2,31,29,33.956484,255,255,0.000604,0,1,2,5,Normal
2,31,29,95.735094,255,255,0.000989,0,1,3,3,Normal
2,31,29,0.358339,255,255,0.000643,0,1,6,7,Normal
2,31,29,119.204785,255,255,0.000602,0,1,2,1,Normal
2,31,29,23.704596,255,255,0.000529,0,1,3,11,Normal
2,31,29,0.383622,255,255,0.000553,0,1,1,6,Normal
2,31,29,7675.590697,255,255,0.000493,0,1,2,2,Normal
5,31,29,0.315379,0,0,0,0,1,3,15,Normal
5,31,29,0,0,0,0,0,1,2,3,Normal
5,31,29,0,0,0,0,0,1,2,4,Normal
2,31,29,25.168172,255,255,0.000574,0,1,3,3,Normal
5,31,29,1.385222,0,0,0,0,1,1,9,Normal
2,31,29,41.196709,255,255,0.000486,0,1,13,10,Normal
5,31,29,0,0,0,0,0,1,6,3,Normal
2,31,29,0.797817,255,255,0.000505,0,1,8,2,Normal
2,31,29,49.35907,255,255,0.000544,0,1,2,1,Normal
2,31,29,57.393023,255,255,0.000589,0,1,5,13,Normal
2,31,29,129.455209,255,255,0.000587,0,1,2,7,Normal
2,31,29,2.253286,255,255,0.000464,0,1,9,14,Normal
5,31,29,1.453579,0,0,0,0,1,3,4,Normal
5,31,29,0,0,0,0,0,1,14,4,Normal
2,31,29,2.202598,255,255,0.000467,0,1,8,10,Normal
2,31,29,23.536642,255,255,0.001124,0,1,1,12,Normal
2,31,29,0.719122,255,255,0.000529,0,1,14,3,Normal
2,31,29,0.32838,255,255,0.000466,0,1,3,4,Normal
2,31,29,2.12683,255,255,0.000452,0,1,8,10,Normal
5,31,29,0,0,0,0,0,1,2,2,Normal
2,31,29,23.085914,255,255,0.000536,0,1,3,2,Normal
2,31,29,73.378236,255,255,0.000538,0,1,14,13,Normal
5,31,29,0,0,0,0,0,1,2,1,Normal
5,31,29,0,0,0,0,0,1,3,4,Normal
2,31,29,7678.067391,255,255,0.000502,0,1,7,3,Normal
2,31,29,101.365126,255,255,0.000601,0,1,5,17,Normal
2,31,29,43.185484,255,255,0.000596,0,1,8,9,Normal
5,31,29,0,0,0,0,0,1,1,2,Normal
2,31,29,20.663226,255,255,0.000512,0,1,2,8,Normal
2,31,29,7815.906207,255,255,0.000657,0,1,1,2,Normal
5,31,29,0.285671,0,0,0,0,1,4,17,Normal
2,31,29,57.660815,255,255,0.000492,0,1,14,8,Normal
5,31,29,0,0,0,0,0,1,3,2,Normal
2,31,29,144.862432,255,255,0.000586,0,1,3,1,Normal
2,31,29,20.913846,255,255,0.000632,0,1,7,14,Normal
2,31,29,29.220397,255,255,0.00063,0,1,4,8,Normal
2,31,29,2.371071,255,255,0.00046,0,1,14,8,Normal
5,31,29,0,0,0,0,0,1,2,6,Normal
5,31,29,0,0,0,0,0,1,2,2,Normal
2,31,29,1.965667,255,255,0.000466,0,1,12,9,Normal
5,31,29,0,0,0,0,0,1,4,4,Normal
2,31,29,7674.669485,255,255,0.000539,0,1,3,2,Normal
2,31,29,21.157039,255,255,0.000621,0,1,3,11,Normal
2,31,29,8324.590864,255,255,0.000526,0,1,1,3,Normal
2,31,29,7729.962516,255,255,0.000549,0,1,2,6,Normal
2,31,29,0.340763,255,255,0.00054,0,1,4,17,Normal
5,31,29,1.470546,0,0,0,0,1,4,12,Normal
5,31,29,0.287321,0,0,0,0,1,5,7,Normal
5,31,29,0,0,0,0,0,1,1,4,Normal
5,31,29,0,0,0,0,0,1,9,2,Normal
2,31,29,15.817798,255,255,0.000519,0,1,4,3,Normal
2,31,29,2.227647,255,255,0.000476,0,1,12,9,Normal
2,31,29,60.130801,255,255,0.000557,0,1,4,1,Normal
2,31,29,7683.474948,255,255,0.000551,0,1,2,2,Normal
2,31,29,3.042935,255,255,0.000464,0,1,9,13,Normal
2,31,29,0.739309,255,255,0.000514,0,1,12,2,Normal
2,31,29,28.417852,255,255,0.000656,0,1,5,1,Normal
2,31,29,0.403269,255,255,0.00086,0,1,2,4,Normal
2,31,29,2.336922,255,255,0.00046,0,1,10,17,Normal
2,31,29,7674.891896,255,255,0.000525,0,1,1,5,Normal
2,31,29,65.585226,255,255,0.000485,0,1,9,13,Normal
2,31,29,0.680437,255,255,0.000555,0,1,3,6,Normal
2,31,29,17.463916,255,255,0.000546,0,1,13,9,Normal
2,31,29,8262.747038,255,255,0.000511,0,1,4,1,Normal
5,31,29,1.40125,0,0,0,0,1,5,7,Normal
2,31,29,13.197826,255,255,0.000613,0,1,2,17,Normal
2,31,29,34.547504,255,255,0.000517,0,1,4,4,Normal
5,31,29,0,0,0,0,0,1,9,4,Normal
2,31,29,0.887166,255,255,0.000506,0,1,4,1,Normal
2,31,29,13.064353,255,255,0.000597,0,1,13,3,Normal
5,31,29,0,0,0,0,0,1,12,1,Normal
5,31,29,0,0,0,0,0,2,5,5,Normal
2,31,29,26.213656,255,255,0.000488,0,1,3,4,Normal
5,31,29,0,0,0,0,0,1,4,1,Normal
2,31,29,1.308755,255,255,0.001174,0,1,4,13,Normal
2,31,29,17.175244,255,255,0.000506,0,1,2,4,Normal
5,31,29,0.329277,0,0,0,0,1,12,7,Normal
5,31,29,0,0,0,0,0,1,1,1,Normal
5,31,29,0,0,0,0,0,1,3,1,Normal
2,31,29,41.241207,255,255,0.000578,0,1,4,8,Normal
2,31,29,0.775065,255,255,0.000541,0,1,9,1,Normal
2,31,29,22.344496,255,255,0.00054,0,1,7,14,Normal
2,31,29,17.160644,255,255,0.000602,0,1,4,9,Normal
2,31,29,13.743726,255,255,0.000614,0,1,2,4,Normal
2,31,29,7675.006748,255,255,0.000505,0,1,4,3,Normal
2,31,29,17.270737,255,255,0.00061,0,1,3,10,Normal
2,31,29,45.480782,255,255,0.000482,0,1,4,8,Normal
5,31,29,0,0,0,0,0,1,7,2,Normal
2,31,29,49.126815,255,255,0.000525,0,1,4,3,Normal
2,31,29,56.130563,255,255,0.000661,0,1,5,17,Normal
2,31,29,2.171215,255,255,0.000495,0,1,13,10,Normal
2,31,29,3.015723,255,255,0.000462,0,1,9,13,Normal
2,31,29,7735.252444,255,255,0.000558,0,1,2,6,Normal
2,31,29,38.530809,255,255,0.000469,0,1,12,9,Normal
5,31,29,0,0,0,0,0,1,4,3,Normal
2,31,29,37.916059,255,255,0.00059,0,1,3,1,Normal
2,31,29,75.828594,255,255,0.000617,0,1,4,13,Normal
2,31,29,44.731301,255,255,0.000562,0,1,13,4,Normal
2,31,29,2.110307,255,255,0.000524,0,1,12,9,Normal
5,31,29,0,0,0,0,0,1,3,4,Normal
2,31,29,15.291763,255,255,0.00046,0,1,4,5,Normal
2,31,29,70.910602,255,255,0.000571,0,1,2,17,Normal
2,31,29,1034.411558,255,255,0.000608,0,1,2,5,Normal
5,31,29,0.327396,0,0,0,0,1,4,12,Normal
2,31,29,14.370992,255,255,0.00075,0,1,7,14,Normal
2,31,29,15.818454,255,255,0.00058,0,1,4,10,Normal
5,31,29,0,0,0,0,0,1,3,4,Normal
2,31,29,15.989919,255,255,0.000653,0,1,3,7,Normal
2,31,29,2.094029,255,255,0.000676,0,1,10,17,Normal
2,31,29,0.414597,255,255,0.001154,0,1,1,7,Normal
2,31,29,2.55878,255,255,0.000458,0,1,9,13,Normal
2,31,29,24.94033,255,255,0.000557,0,1,2,4,Normal
2,31,29,7675.558902,255,255,0.000552,0,1,3,6,Normal
2,31,29,17.848497,255,255,0.000556,0,1,3,5,Normal
5,31,29,0.333992,0,0,0,0,1,10,12,Normal
2,31,29,0.884482,255,255,0.000551,0,1,12,1,Normal
2,31,29,0.311706,255,255,0.000514,0,1,5,7,Normal
2,31,29,34.541249,255,255,0.00053,0,1,4,5,Normal
2,31,29,28.186637,255,255,0.000617,0,1,3,4,Normal
2,31,29,421.869909,255,255,0.000497,0,1,2,7,Normal
5,31,29,0,0,0,0,0,1,10,4,Normal
2,31,29,7673.032913,255,255,0.000558,0,1,4,2,Normal
5,31,29,1.50708,0,0,0,0,1,12,7,Normal
2,31,29,28.125465,255,255,0.000761,0,1,1,1,Normal
